Table S7. CAZyme																																				
CAZy_Family	CW1	CW2	CW3	CW4	CW5	CW6	OW1	OW2	OW3	OW4	OW5	OW6	PW7	PW8	PW9	PW10	PW11	PW12	CS1	CS2	CS3	CS5	CS7	CS8	OS1	OS2	OS3	OS4	OS8	OS9	PS7	PS8	PS9	PS10	PS11	PS12
GH19	698.9180008	1361.20079	1065.006839	930.8395983	937.1912551	566.7033075	856.4179319	1323.754461	1064.864176	1004.798593	831.7015772	635.2813948	1552.021561	1130.994577	1145.46688	1148.372104	1263.261131	1543.291674	956.0666839	952.638767	524.6005564	1367.557598	410.8752326	436.5726413	2933.163515	329.024358	796.3129302	689.9460305	434.7767084	350.515471	758.6299772	813.7193921	1253.979839	1104.166339	1312.44407	1423.401402
CBM96	736.4473759	446.1995774	482.3181225	513.6155704	901.6665759	490.7050095	506.31976	694.998403	490.330342	597.4384856	497.6463484	650.7100281	490.5841192	511.6926471	813.6477223	1168.423917	693.1448952	609.0458962	512.7943742	488.5512094	365.4633691	294.1278486	315.5386211	360.6647409	113.320398	474.1554629	377.8444712	435.0656281	448.39739	267.5209913	581.0642164	489.5935875	551.4582875	533.7984082	515.4578605	462.4268917
GT101	195.6465335	455.4624767	350.6541868	320.9608971	176.7193312	315.5304473	147.8718636	119.4472698	140.6786124	71.51734339	217.3477314	707.5142913	48.46972527	122.3405207	127.6024665	105.6103345	183.7787515	78.05847103	140.4687694	284.5862526	205.5386535	93.97357441	361.5098801	438.2375472	993.2718656	51.05121103	233.7253985	1521.085702	48.3217689	69.89577196	60.58256103	70.25594682	124.9329978	77.81759039	125.167513	103.1892039
CBM92	193.1187924	241.157454	272.7099203	183.0801981	195.8086605	246.969446	237.8825383	189.5629036	256.0803539	277.3519475	265.7494548	202.9064692	190.1390036	187.6067069	222.2147951	169.5990578	210.7232327	228.1631486	294.7080893	296.4091072	192.3215614	307.1585544	429.7663969	428.1183978	62.29628309	405.31886	216.5135001	230.6414223	287.647162	1292.055564	161.1936796	195.645346	217.5054069	229.7445723	211.3780591	197.5890761
CBM12	726.8745287	530.9102356	466.7386726	355.4243239	924.1882356	807.0423538	462.8378051	412.5431078	589.0280864	831.7817669	581.1555901	547.1194163	435.0742035	317.0105148	337.7402459	559.9781487	625.8027844	569.9130613	341.3118466	403.8255653	232.3529296	615.2446732	451.7128834	447.2861861	1110.573158	503.6270628	347.9613882	1376.870698	579.3733693	519.6095253	557.1765239	512.9595186	481.9627539	458.4957685	361.9175076	422.4740248
CE6	2563.800874	3194.468015	2393.323033	3017.939629	2215.533795	1827.548395	3713.17974	2846.151424	2691.439771	4112.688396	4591.911314	2652.624895	3819.341498	3818.033571	4048.65466	2513.282606	2901.03415	3092.567581	3669.32469	2815.397286	2660.592456	2830.350918	2504.029723	2345.589679	1880.465657	2807.565054	3288.142732	1773.106268	2654.049372	1409.225505	2973.543511	3098.256765	3377.57648	3691.551027	2765.676088	2741.072414
GT34	242.6131326	338.6745487	265.6043598	309.8772415	199.6631213	297.8414498	349.5005057	241.1340626	335.5833807	366.725646	256.8977704	230.6384881	565.5202508	329.6737146	310.8096916	233.1433788	159.6079945	270.1455322	378.7466489	287.0233786	165.3375943	182.2497815	193.0324639	181.8072264	2779.605293	148.5681968	398.1040638	225.7213708	346.5689661	141.2458857	237.746907	195.3241482	466.3311549	534.0512388	288.7205482	245.8887651
PL15	166.3244864	226.2821689	129.268269	214.5026506	150.3427175	194.5831651	101.9279542	97.88713371	146.5211489	139.87175	72.73475466	109.1340074	70.39085557	92.44593838	103.444215	222.70013	117.4744474	95.00232468	53.9011855	88.93006899	81.4887987	46.63254386	87.06600146	92.67726171	148.8184806	114.8433463	95.44976341	57.06959618	57.43617144	22.94170872	130.6933136	124.0132643	102.0775385	156.2160782	225.5197929	193.4550812
AA1	1207.841585	1302.837632	1333.139009	926.7899167	946.070714	830.0698683	1262.378206	1263.57578	1020.053842	1339.746478	1311.660817	517.4002006	1559.726782	1560.494476	1397.101423	849.8189951	1235.763543	1369.308472	1073.101683	764.3309557	890.2874382	754.4617879	871.539054	893.8061406	1879.164516	1114.63995	1451.946355	658.8846661	718.3349092	237.0846261	878.5088408	887.0793318	1490.204411	1338.896177	1147.708042	1222.358793
GH152	2245.068553	2910.180083	2466.272387	3055.502331	2093.303756	1983.251626	2583.817561	2526.497125	2760.358539	2544.704473	2363.675045	3297.406354	2267.505184	2493.258012	2319.014355	2006.207699	2282.610632	2038.220756	2717.28512	2687.493662	2485.49139	2127.396645	2079.818076	2030.862063	3367.338275	2406.732991	2446.200028	5201.396795	2488.039038	1434.147791	2556.155859	2565.325944	2395.368613	2472.267726	2655.217512	2634.732158
GH53	4362.175865	4595.819584	4623.340883	4426.08434	3865.109237	4741.610126	5168.922592	5247.446742	4260.652354	5213.635235	5201.07219	2569.775062	4281.996131	4954.545395	4676.199478	3599.135007	4957.931216	3925.432036	5677.381498	4825.840626	4759.977379	5506.785798	2626.334839	2306.626434	1962.482412	4261.468138	5802.647196	2930.482031	3295.025238	460.0179835	4539.206862	4692.868497	4676.55045	5201.409307	4796.452413	4630.29937
PL38	20.55650348	57.94136942	54.86799374	28.45044519	26.31419566	11.42973658	71.155065	48.03627068	66.36185547	57.06762309	42.33066451	31.179059	18.02297293	65.99232536	63.19044057	60.00218824	90.31780629	153.2803314	31.20241279	79.37808923	85.8372939	91.33776294	38.57519635	65.57596079	128.8586426	64.82511147	87.84608622	19.76539843	140.1198697	0	130.7806172	157.8289945	61.33830124	20.86988613	41.91149619	53.91726774
PL29	82.41368827	187.5680405	183.7061924	115.0047994	55.80318979	83.26335267	95.20432138	31.66945585	91.5001632	128.8621648	109.6945456	13.57703493	57.49025529	115.5120002	61.0475363	24.68379601	87.60188836	54.29443903	115.7394124	75.86808372	83.45870584	178.7257735	48.12545725	25.63652589	569.3175007	67.78494573	99.14291013	94.68055477	11.733048	40.28745279	56.4465569	59.23412964	74.55474423	39.51526745	56.05985022	85.95723972
GH27	6322.6636	4946.901862	5551.540747	5917.035438	6371.471075	5765.110845	5352.594223	6290.805074	5795.857937	5815.815411	5690.162241	5843.376917	4394.57456	5289.32608	5938.628168	5709.44316	5378.010427	5542.302066	4877.48905	5375.755127	5057.991594	3936.96757	4480.807234	4636.273898	5192.463627	4620.97384	4821.053888	4032.742547	5539.563143	4119.214579	5072.51405	5329.954682	4625.470125	5466.514614	5620.791452	5501.672724
GH42	2799.968134	3570.928328	3196.605094	3857.312348	3256.765229	3140.972259	3320.200418	4136.487445	3601.00442	3034.09969	3423.291844	4401.827556	1942.865126	2874.622032	3461.144803	2772.632178	3048.040779	3195.842365	3088.856742	3372.850581	2901.253843	2373.316585	2357.094804	2104.300101	2284.534808	2236.019639	2829.927653	4458.916742	5051.517112	3536.028756	2928.583513	3194.097543	2227.5187	3354.329169	3450.732194	3211.289827
GT8	3901.745666	2945.985942	3360.007574	2790.285687	4007.935932	4123.566351	3403.757897	3329.341124	2741.34155	2849.080283	3069.105368	2836.405037	2645.388479	2728.385464	3598.944057	3091.079691	2647.965901	2857.768452	3391.091299	3265.575902	3894.391796	3370.944004	3861.887635	4072.536429	7680.225644	2467.835534	2925.601153	2993.369174	3096.161108	3649.535955	3363.921604	3138.273936	3145.347838	3032.50976	3046.69423	3012.432392
GH179	1193.171645	1249.939215	1093.96902	1328.035984	1278.763824	1296.260395	958.2887259	1342.293552	1094.170968	938.5199381	884.210682	1190.261833	1060.913849	1213.749635	1052.779551	1158.909981	1094.790506	1043.655505	951.463081	896.9666098	788.7669467	693.6032598	770.3474037	808.7331898	291.8871235	1025.374668	785.392488	982.873176	1258.226631	299.7122124	1149.31435	942.5496615	933.2334069	1162.072499	1193.293888	1102.97855
GH9	3344.700366	3993.100947	5444.465544	5367.163523	2952.053661	4468.65157	6323.650723	6321.71744	5790.838217	5971.028503	6668.098173	4249.975025	3424.943057	4155.323712	5897.888187	3347.703298	6698.646674	3531.630693	3827.796732	3481.490918	3121.294784	2678.518844	2419.760372	2321.233978	1697.810213	2495.547166	5463.021385	4360.135692	4803.428839	1441.230549	4223.163818	4180.015735	3980.40601	4807.921482	4397.66372	4035.829429
GH81	37.31362571	88.87355287	66.32838129	89.75158403	54.61187797	77.24851273	89.47492461	165.2071573	191.5176428	163.7736226	90.22546552	185.1786602	58.50486676	80.9121129	156.4945287	101.1125696	255.1775831	64.45839066	83.56852818	47.3714751	70.83702039	159.0775846	235.4443874	285.3017299	192.0940731	264.2959751	107.9287822	109.218451	233.2090313	694.8996811	66.12640598	48.03035297	49.21061828	31.10920265	45.28748555	34.08559858
PL22	199.743904	271.7590333	198.8078269	228.2761896	182.2951191	272.4406859	270.899773	218.4314379	338.3902669	442.9096171	331.9310046	192.3904425	274.9382843	149.2814088	217.6316209	173.8072074	274.7901792	236.0758329	345.2691963	388.3929516	159.47375	153.5832113	380.6627117	331.9446709	64.18908995	156.6867949	240.3387981	134.4016926	242.2967624	127.5249434	192.1033074	177.8312478	190.705476	220.0255495	260.149729	208.8624908
AA3	2930.309206	3308.970042	3303.676434	3531.214237	3190.696592	3394.279383	2834.874135	3243.325358	3348.458462	2508.153591	2583.277569	3929.321295	2290.034508	2619.284084	3186.919839	3016.092902	2674.328476	2908.364531	2981.845427	3213.485648	2555.123005	3586.39678	3456.560329	3787.15146	1739.306241	2698.813195	2421.497273	4108.498866	3523.903159	3307.534683	3007.753209	3063.141748	2870.442189	2791.175087	3094.903555	3088.194043
GH26	3481.192358	3914.342649	4637.915963	4269.081097	3322.386433	3956.220123	5685.769878	5412.622059	4576.52445	4276.511369	5016.188661	3293.559479	3072.185546	3173.747989	4671.383445	3536.353408	5285.592424	3982.279843	4219.93429	3873.006188	4036.329365	3253.350253	2134.434119	2135.734586	6062.428866	3422.368025	4772.150425	2309.989587	4223.71251	731.1219501	3894.896941	4378.656487	2945.534166	4423.527817	3818.973728	3818.29337
PL8	1122.786476	1579.848509	1521.563528	959.4894185	1082.857997	1000.45591	1635.501931	1165.462774	1561.783469	1748.259827	1350.837629	1210.196646	1401.399341	1208.281239	1074.678101	891.7781706	1014.02207	1176.991162	1277.783064	1351.471218	968.3742291	1256.748698	1267.442734	1181.348622	3190.444765	1040.062034	1486.088774	1317.641086	1112.886216	685.2036287	1096.616375	968.9378663	1049.597343	963.7070748	1151.931386	1066.665248
GT69	132.9796327	260.3624508	206.140353	326.5297231	166.3825567	179.851521	185.0437966	182.2797229	292.4079011	169.1316074	241.5083077	334.3664187	190.1184235	223.4978518	267.0390782	154.0800252	184.8733323	176.1224355	187.7938955	161.7586962	177.6747947	231.8791281	162.2307642	189.144847	44.09150567	195.4912177	129.6905416	506.9149207	203.256183	254.8753307	177.7380337	167.0365253	237.5703938	256.0752716	192.8752509	220.8112824
CBM5	1077.428148	2003.40097	1596.545409	1672.758823	1214.453237	1311.078069	1163.598793	1161.893234	991.3905906	1040.656235	1239.160023	3233.653086	1153.004878	1112.863603	1114.614107	921.2448021	907.7562796	901.4003181	1063.072202	930.1927513	622.8923685	1033.360567	729.7248398	828.6371818	489.5736179	720.3081688	833.5077036	6246.733674	961.3335659	532.6235716	965.2097834	874.3544301	955.9455232	1073.216822	1370.157285	1376.844439
CBM61	1255.722428	1826.350768	1756.292721	2241.641572	1248.76403	1906.008223	1587.231336	1589.366782	1599.348359	1274.653306	1883.074974	2028.22868	1318.500319	1478.918249	1507.118844	1252.579106	1336.935589	1577.179702	1588.879358	1615.168068	1326.633576	2013.53751	744.5924984	691.7897411	779.1494134	906.950305	1215.73351	2422.247009	1663.686843	311.642212	1884.58794	1796.089027	1788.514345	1775.853899	1997.408436	1777.784489
GH6	10160.11246	11168.63138	10672.16891	13168.5295	10782.21406	11845.13724	11953.95858	12259.9373	13120.58913	10448.95346	12065.19162	12950.86035	10588.40805	11711.55527	11492.38822	9767.782073	9834.536829	11465.18261	11844.36125	11277.13018	10958.70216	9942.143771	8346.790568	8253.569994	5019.770743	11367.37673	10295.39266	9432.530309	11547.30216	5575.354551	11931.82771	12016.67299	11334.39481	12322.94854	12929.13483	12776.80627
GT81	119.8116294	175.9822253	189.9962688	213.0390349	190.9378586	300.9237038	132.7749287	144.7012817	174.8168081	205.7173148	139.0298786	401.2478345	199.5028418	199.5247175	350.004642	234.6159945	122.6444784	295.852645	223.4320082	281.1278913	175.003325	500.3771319	1032.875739	992.1751072	26.50510476	535.8950028	298.3586062	122.3746173	238.75399	666.1362142	219.3486202	268.3464142	408.7872622	250.2078496	224.6711006	170.5046756
GH141	1028.168187	814.1477075	873.9693584	958.7534765	1015.232891	1038.185166	1074.0115	1216.57921	1071.947507	929.6905228	795.0074184	678.649202	952.2080288	727.5645105	929.2054248	1038.90478	908.9013512	1098.90073	992.0813056	551.5837037	696.6338163	370.1237239	487.3184124	535.8175583	56.68715512	761.4010335	762.7918804	434.7808162	755.2352722	1.65131351	934.5221945	981.4784982	902.0207805	859.8702379	991.843917	1005.738419
GH101	3081.78187	4028.132062	3756.496436	3117.667307	3048.564825	2932.950336	3693.131347	4025.080489	3405.303762	3800.897525	3929.631354	3022.622545	4625.989144	4657.740362	3905.642451	2787.340531	3473.89896	3457.133659	3902.012421	3111.209024	4163.408281	3320.396567	1971.017714	1761.390043	6243.628812	2596.805837	3445.914587	4796.798969	2422.759835	1365.336341	3128.268478	3188.074323	3819.550445	3959.3449	3898.196488	4124.229903
GT26	6229.716378	4523.153086	4686.154033	4883.266816	6183.724284	5162.552403	5237.110813	5325.849283	5677.585148	4994.550828	4812.096592	4550.225675	5905.159487	5441.823424	5199.873493	5750.600043	5381.635136	5391.594154	5044.628862	4951.22567	6951.346905	5038.330696	5636.19909	6015.287082	5953.748992	4930.181917	5018.016304	4722.886765	4790.602788	4608.409513	4760.5364	4922.193444	5099.814314	4500.493012	5469.292257	5720.075715
GT4	97338.61944	103293.0068	98408.59904	96681.41674	97317.17762	96820.48187	100082.4436	98920.75447	97473.76348	98498.44103	100033.3968	100106.7207	99083.42683	96716.46554	99425.17431	93930.33962	97659.07588	94535.21043	102692.8468	96909.7334	99647.1218	96471.22026	95578.39627	96905.89345	130535.8072	92509.14898	100160.4892	111371.3671	97588.83858	73394.26483	94507.58399	94530.53968	99269.79075	98907.64752	98503.69063	98723.79351
PL7	148.5620275	42.28925837	66.10237201	92.69319339	134.5158452	89.12950632	51.45220314	47.3321207	87.54183332	73.47964777	49.34603209	83.91503856	49.54663757	60.65052743	64.86212172	100.1257858	135.2926643	159.0800178	53.30725504	92.96254862	37.55181733	31.95505282	43.97480901	46.06558916	0	34.91050439	57.13481005	37.11228951	58.00457652	0	36.29112036	50.55774886	23.36662919	57.37238503	52.6384034	61.23495095
GH10	8967.880205	10194.17606	10699.41628	12044.39752	9237.111977	7914.431054	10885.17237	10937.32836	10403.56535	12495.99265	13352.45477	9938.113388	9899.532424	12513.69485	14488.081	11079.88224	12769.43602	12791.86355	10340.79203	8976.467854	9058.046795	8721.202905	7147.744514	7021.708846	5767.733711	8040.237521	10944.11784	9201.312546	9900.598029	11190.06368	10223.01027	10374.65545	8963.097688	11585.99632	10435.27526	10086.91969
GH66	179.7894063	210.6083666	209.9841007	125.198876	121.7631364	178.1774878	244.3929379	89.29583177	154.0942516	166.0551742	198.2765387	73.53278825	144.2368911	79.1475946	130.7899244	133.5429652	378.2005896	159.098628	274.0111054	203.9743099	413.9435095	210.3733767	248.7043094	201.5914781	202.3455008	56.08579518	114.7585418	76.19835714	135.7415943	15.3918308	316.2668686	338.6707925	154.2567135	67.92436485	65.41235741	76.54902074
GT83	216.9896875	274.5549212	381.7449463	283.9624148	144.5912552	167.8331864	419.0322135	314.0433025	487.048206	387.0715819	268.7726813	145.3409578	341.6468087	439.275909	156.1836815	176.5490725	231.2538686	184.3417321	266.5905231	207.7579574	123.9383751	223.2764993	169.753405	212.7162028	138.4715264	94.83975236	135.2683098	460.7151041	179.4026615	37.15455394	185.1956197	128.3990747	230.9678574	219.5144126	262.8424531	243.7615638
GH63	1000.833876	1372.473428	1212.86778	1244.442378	1039.317597	1100.085096	878.1142921	1117.219248	1210.056174	1185.332745	993.5662612	1001.222754	1307.121485	1281.63019	1315.795514	951.0932843	1106.049323	1304.40518	1042.99662	945.0870297	772.4648522	893.3310429	824.3348553	946.1643566	1433.187979	1041.144657	1121.363207	713.3163849	1237.460869	1800.578894	1191.531912	1133.621779	1275.307103	1175.70141	1542.842922	1573.541347
GT20	409.6140292	1197.50311	884.4812785	799.5148618	382.4631066	376.5833178	860.1525405	601.1818546	851.6212964	801.4223493	829.9392594	1527.919511	865.390518	842.6268507	797.1856158	468.6253425	598.2527034	513.8557551	612.1267544	493.965227	380.2819569	432.4368907	552.6119	533.6790603	1295.443347	919.6803794	513.7631345	3560.418448	401.2062601	333.8295563	588.5871999	559.6190639	654.1467292	557.7963519	565.2783234	574.1051188
CBM1	146.6831621	174.5712027	145.7838959	163.3573159	201.22644	214.1546164	179.7554465	133.2060646	199.1017172	181.7792775	187.930006	138.8909936	190.9498211	176.718448	101.7978067	96.69488021	152.9589944	131.4732276	196.7621507	166.2197968	166.0235256	128.3423349	140.1926905	132.7267226	9.41546121	192.2715346	171.0541579	217.1774426	180.5494178	2.92037852	187.8555364	177.1696314	165.8627493	135.3434842	151.0249108	104.0914361
PL12	445.7669109	598.0260377	455.9951459	266.7872536	486.9589273	285.2846975	627.0632527	557.6367499	518.5894081	797.9708684	415.6936841	337.9014022	325.7528046	455.5866062	285.5995148	308.8536252	347.9656879	284.5738633	392.6357246	368.4671778	246.4765043	350.2553985	236.0182134	227.3481607	1400.895527	323.0608663	702.9254063	958.3850157	256.1304733	98.48371772	351.1964805	300.3712192	425.015919	421.121013	296.9135391	382.4914656
GH174	0	0	0	13.12863796	0	0	0	0	0	0	0	0	0	19.32650621	10.59187592	0	1.50183198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.36578285	0	0	0
CE19	654.3142416	260.1737155	278.4898147	383.3306382	530.3380746	917.8035147	432.3069116	341.9765623	568.3718932	384.2038124	461.7714803	268.8343655	210.0119606	283.8766641	286.8070408	298.5349035	265.7093146	447.3333906	474.069567	410.8269375	634.5849202	214.9587393	178.1987646	147.2817909	59.14242801	172.9313412	758.276655	255.4907445	279.9316491	11.15076956	428.8239084	424.0399478	292.4257954	280.9850808	172.4956786	179.896552
CE5	229.5406275	326.4832228	297.3893675	163.0706297	168.5770413	347.9696604	205.6256893	242.3350301	198.771377	324.6207755	286.2953093	111.6696819	257.8843365	215.8487402	430.1281099	100.2349926	241.6206274	322.5962985	362.8219825	122.0975602	234.8348339	99.11829799	78.36000158	109.0233664	1731.008228	50.61841758	460.4429576	252.7361664	59.79303587	136.6709126	90.87571824	114.6548719	336.5709425	197.9800725	220.6793152	197.9696326
CBM30	30.1530269	9.34174841	9.92125207	18.15823411	27.77462506	143.2355179	82.29661537	158.5031503	27.35738858	14.69004344	69.01652476	12.81071642	16.8644102	5.24536376	73.29488076	4.7698315	27.24912737	0.85823414	9.63464852	10.9247353	0	0	0	2.56390147	0	12.73610967	15.3739244	34.58546101	54.58058961	0	80.34808794	70.33622691	47.90422294	7.75618512	62.9455007	58.34300038
CBM43	507.4226358	567.1880941	539.6555724	656.1095873	554.8902564	488.9594187	661.611605	652.9270172	585.8547605	497.4497771	537.5028647	634.94503	515.8237743	517.7664631	552.2818364	495.3463529	588.4154205	679.1871535	487.0161316	660.1671818	475.0095399	352.7865093	611.3774105	595.4512987	96.2100781	543.4839225	370.2101502	470.8371817	692.8404178	226.4437126	731.193488	781.6168833	486.8657179	461.4317375	509.6977262	441.5755698
CBM82	169.2373641	215.3702242	103.5865013	133.1670815	166.6648344	317.966508	161.6005336	189.2565305	100.7905965	108.1526236	75.62291973	159.226173	91.58120499	70.544441	195.9447327	81.34863131	117.0336014	147.6336816	240.5886593	223.9740128	181.525216	208.9146296	58.3505095	56.44291934	121.1393238	135.2077641	127.2805698	238.6207362	190.8144703	168.559385	181.0210115	182.1281146	136.9874553	164.8855338	243.2070086	246.0851068
GH84	1969.488986	3067.219786	2529.690304	2238.457665	2018.84198	2626.752732	2327.933839	3386.851215	2932.566573	2893.442739	2329.618007	2331.150853	3345.788119	3080.359384	2331.586447	2014.88722	2284.121111	2045.672	2327.420509	2335.407847	2473.044457	2122.297822	910.2314764	826.1693584	3172.108982	1157.115056	2174.475466	2215.932696	1766.935713	839.7034223	2124.912502	1884.150222	2931.887947	2471.038165	2862.980906	3149.841255
PL16	0	0	0	0	0	0	0	0	0	0	0	0	5.29795727	0	7.85182763	0	0	0	0.68614622	0	0	12.46726876	71.59841084	101.5422402	25.92021085	12.87044045	0	2.25711041	0	0	14.32232463	22.98804982	31.95118321	2.52809025	17.91066504	14.77260045
CBM41	1821.292525	2427.707323	1920.763813	2065.937227	2180.852031	3966.674058	2203.402692	2465.272262	1422.74326	1461.574392	1410.136237	2039.83148	1514.69193	1640.735204	1845.185731	1332.009799	1452.97333	1547.947681	2757.8931	2857.260928	2364.205997	3018.303339	1106.221147	1083.523053	600.599237	1010.710159	1239.411645	2908.201124	2288.355382	649.2512152	2286.672796	2365.409846	2459.743882	2442.809461	2913.364836	2786.741821
GT66	6930.112476	6971.050836	6475.800617	7205.95235	7175.302448	7481.458529	6699.967695	6910.356245	6738.234125	6152.1291	6824.98781	6978.132125	5245.93127	6446.731232	6903.278496	7274.328733	6237.6827	7151.435245	6881.552334	7193.972381	6657.080553	7535.561471	7632.4359	7534.84775	4126.687162	6534.511054	6742.829869	4156.99492	7626.330097	8793.238254	7144.340967	7475.737439	6260.217367	6763.146263	7339.277771	6905.526805
GH50	281.248956	342.3881053	244.0002505	329.0720207	354.9446576	151.7933652	252.5116656	311.195805	311.2499586	286.9834022	250.1012643	276.8965624	351.5822601	407.1345893	296.1476992	383.0308407	255.3658122	296.4913441	310.8564444	412.8922769	231.3990212	421.8235599	166.7205978	152.85774	167.1141691	291.8683042	386.4165136	149.0189223	257.6535439	31.5102275	332.3454659	312.7995675	309.4172022	352.3474525	257.8861205	290.8323643
GH140	1295.229211	1379.950293	1204.307875	1493.840223	1490.593141	1749.261223	1284.437351	1538.742307	1380.546629	1133.400836	1266.220685	1342.987315	1266.388617	1490.473502	1428.318442	1306.620415	1323.068506	1639.189588	1358.79265	1655.727566	1036.394987	1371.360136	1764.593341	1882.583584	1235.676259	1361.420735	1170.981108	969.8337143	1482.406125	2067.444577	1149.624254	1152.322226	1275.360732	1407.583516	1651.840254	1597.243562
AA10	96.2682169	83.68973058	43.38309752	122.3679301	148.6682711	72.70676368	67.327305	65.24885081	48.0596119	108.8335361	87.53598575	68.65244655	54.84680257	123.617172	41.99441629	117.8329876	119.7036311	118.0643478	133.2108553	81.53286533	87.15631192	41.80556641	109.7905799	47.27923892	545.5004375	41.77540133	63.69942546	71.89769376	55.20272719	30.44466345	50.86198765	42.65941995	64.85429703	87.94174112	73.80290689	61.05906895
PL33	919.284008	1070.685965	968.3770643	1219.75128	1057.397702	1076.503616	990.9297123	1081.193645	1003.057934	1059.805134	902.3429884	1094.507671	565.794035	657.0895679	903.6474109	1261.166197	1001.216148	1081.195074	878.6618522	970.4688395	666.288938	711.3878035	983.0380085	976.0019247	1647.041891	827.6192191	931.7023881	626.8809973	1190.025388	245.990503	1069.598536	969.6171853	657.7118888	955.3888806	934.5067265	875.6822601
CBM57	775.3307919	503.9040682	387.8645717	548.9288804	652.6621921	504.1719869	858.7074212	764.2574906	608.3865983	815.967494	950.4120074	488.115127	714.872663	743.1109214	758.2376678	416.1650503	567.4463834	564.7580332	1228.783589	724.0095791	867.9336553	423.4221654	381.9661565	350.7372095	166.6914232	655.7715236	841.2744551	483.1745969	328.200823	64.21079088	515.6227814	560.7553138	649.4250207	841.7489336	427.2532954	435.4865471
GH32	4391.268392	5180.852245	4280.049621	4411.044572	4830.144789	6213.382711	5723.792559	5246.776795	4564.380082	4048.087072	4082.932516	5594.616203	3089.303105	3465.208191	3853.300683	4191.39666	4326.479415	4462.638818	5584.388082	6663.899186	4972.640125	6774.08602	6831.562166	6503.542492	7286.489746	6076.557124	5551.397777	5296.144473	6419.991756	13542.30919	5343.340818	5495.491321	4170.766262	5220.298366	5112.100279	5070.542441
GH115	2192.526964	2124.008825	1876.354026	2627.832672	2004.363669	1632.226487	3107.04695	2570.788823	2229.836255	2932.8315	3676.913148	1602.432786	2299.525926	2594.162707	3296.389236	2167.69724	2469.739302	2515.398087	2318.379436	2038.252875	2155.122981	2002.781538	1154.691442	1039.33902	1973.897701	1553.77044	2661.909694	1322.553179	1905.124156	210.3510879	1893.672252	2253.226398	1969.736746	2467.878862	2261.403906	2093.623791
GH67	1546.984316	2004.266681	1717.368641	1960.22382	1436.450537	1075.036153	1890.398388	2413.288648	1790.610882	2761.249682	2534.418947	1146.506782	1886.502451	2215.057523	2709.165548	1812.845035	2341.32931	2141.617526	2337.225261	1843.774107	1855.035188	2039.187885	1100.585383	951.3949167	717.7922387	1625.548209	2599.312152	1112.589619	1330.164158	210.3207609	1758.098717	1916.220578	1347.717636	2349.131449	1736.567333	1748.772543
CBM80	50.44036922	50.10266266	92.91813272	125.3495796	62.01574524	76.09659141	112.543649	83.02496113	79.34113674	80.98835963	84.86353356	97.95877309	1.3581404	65.46956299	98.67100461	68.98599642	173.9497377	47.97690001	61.00356835	34.51781142	34.47077296	16.42323788	60.81351318	54.68836303	0	32.85484205	49.78633359	101.6631289	101.0767013	131.8845835	53.65905836	56.44726019	72.99144199	53.21019422	27.28773404	16.52561557
CE17	335.619197	300.2311664	707.2235048	595.0328327	330.6109698	411.0990933	547.2938829	548.0001644	470.4847671	709.5310059	483.5288505	351.4039698	307.0443074	483.3540354	618.4321233	343.8541694	721.0008225	407.4697685	253.5107064	401.8179997	431.2675514	88.72471587	179.1090542	175.6406599	146.8920334	207.3005125	339.1149856	461.8050599	546.5663989	2.08874755	277.1444584	272.180898	366.0149427	643.6435039	425.8050305	361.7432936
CBM35	3491.778359	3573.313827	4307.37047	4060.886067	3209.187605	3827.97617	5136.19052	4775.549281	4287.03672	3839.580002	4717.482133	2721.447968	2949.186207	3316.177243	4383.005766	3321.901488	4884.487819	3402.623405	2826.610799	2400.344807	2407.530539	2151.95096	2148.97955	2133.470576	1895.170107	2615.041377	3570.400985	2384.034317	2978.030953	547.8415335	2932.155833	2970.424388	3257.490523	3485.351097	3700.060974	3366.1776
GH17	255.8717752	415.5756446	324.8177284	313.1753934	258.0858899	388.9585563	250.3629272	361.7634208	400.9827544	307.1296272	347.3691644	398.9814033	343.1394912	331.6997801	504.3095192	309.0307405	488.5077641	360.0017256	311.6761209	333.7277438	289.5560401	214.8481648	489.7361705	439.3763809	179.6830403	877.7073134	298.885759	338.7863872	289.5153743	86.61309376	474.7410571	547.6267668	386.1345118	423.789782	414.7051029	349.130965
GT63	26.07925653	0	0	0	19.49855692	3.57944396	14.32020234	0	7.80065303	0	7.63425518	0	8.31843466	0	0	13.47970704	0	0	0	0	0	4.27063894	0	0	0	0	0	0	0	0	0	0	7.02688079	0	0	0
GH91	983.7123647	687.4491285	783.1240907	780.0748165	1029.444018	1155.615891	581.1586495	639.1841111	654.1139825	749.0486322	754.9744681	679.6905051	692.3741564	582.927359	685.2583614	855.9092329	1051.366416	961.5696449	678.525562	900.2288331	816.9387353	1317.684709	1556.976596	1489.35706	451.9080824	796.7112198	648.9510228	582.3051562	1046.710164	752.1555213	1185.422964	1046.231514	719.4794846	662.1397248	759.1531812	757.2963427
