OTUID	All	CC	OC	PC
ASV_3448	0.006029	0.002455201	0.011577399	0.004055273
ASV_4530	0.008742	0.022349837	0.002163495	0.001713532
ASV_3168	0.005964	0.0142844528	0.0006499148	0.0029571149
ASV_3586	0.006598	0.002355941	0.007186507	0.010251648
ASV_3891	0.006843	0.002960115	0.009010947	0.008557193
ASV_3495	0.007186	0.019702248	0.001855364	0.000000000
ASV_3467	0.005737	0.0067290047	0.0097116846	0.0007709295
ASV_7861	0.008216	0.001722906	0.011683722	0.011240157
ASV_3136	0.005338	0.0024622742	0.0006428443	0.0129098820
ASV_2514	0.007568	0.007170603	0.006283290	0.009250153
ASV_2965	0.006116	0.005862269	0.003412084	0.009074838
ASV_2636	0.005882	0.008445427	0.000000000	0.009201876
ASV_2900	0.004863	0.007662769	0.001557768	0.005367882
ASV_3305	0.006573	0.019476573	0.000000000	0.000242051
ASV_3330	0.005061	0.007804569	0.006008331	0.001368729
ASV_4675	0.007009	0.004361069	0.010281593	0.006382855
ASV_1210	0.005881	0.008804379	0.005173859	0.003663867
ASV_1285	0.006911	0.0088058805	0.0113052101	0.0006230064
ASV_1881	0.006749	0.008352407	0.004975586	0.006919446
ASV_2302	0.005643	0.003425259	0.008635735	0.004866736
ASV_2736	0.006416	0.007734121	0.005076624	0.006436557
ASV_2307	0.007886	0.003928356	0.012869993	0.006859704
ASV_3218	0.00867	0.002239059	0.018134036	0.005635628
ASV_3401	0.006758	0.001397143	0.001134907	0.017743129
ASV_2823	0.005976	0.0067835417	0.0104275445	0.0007161405
ASV_2945	0.006264	0.009602296	0.009190700	0.000000000
ASV_4857	0.005987	0.011731022	0.002496481	0.003734065
ASV_4576	0.006353	0.008957497	0.003405981	0.006696015
ASV_4136	0.008173	0.0001854704	0.0220813681	0.0022530234
ASV_3686	0.007464	0.004577039	0.010879450	0.006935455
ASV_2643	0.007175	0.008942723	0.005446406	0.007135500
ASV_2599	0.006535	0.008240476	0.005261626	0.006102469
ASV_2571	0.006707	0.009492460	0.007564877	0.003062881
ASV_2716	0.005711	0.004041768	0.003797178	0.009294969
ASV_3058	0.0075	0.004952364	0.010935897	0.006612619
ASV_3021	0.008139	0.002178871	0.019331064	0.002905625
ASV_3766	0.005355	0.000000000	0.005870846	0.010194973
ASV_3332	0.006493	0.013865107	0.002577541	0.003036187
ASV_3540	0.006014	0.012956542	0.001403207	0.003681911
ASV_4039	0.00698	0.007534623	0.007532618	0.005871728
ASV_1224	0.006606	0.007682303	0.001344891	0.010790450
ASV_1854	0.00569	0.0165289159	0.0001161019	0.0004237881
ASV_2135	0.007666	0.002362912	0.008269346	0.012364979
ASV_2197	0.007629	0.006863360	0.012744925	0.003278765
ASV_1982	0.005437	0.007443045	0.003967546	0.004899860
ASV_2239	0.007749	0.006728157	0.011205252	0.005314425
ASV_2262	0.006671	0.003978896	0.003384395	0.012649299
ASV_2477	0.006653	0.007947923	0.007857633	0.004152579
ASV_2809	0.006244	0.005062628	0.009155592	0.004514320
ASV_3188	0.005582	0.011155522	0.005591966	0.000000000
ASV_3639	0.007028	0.012709550	0.004793579	0.003581465
ASV_1705	0.005541	0.0009047314	0.0068993602	0.0088184022
ASV_1949	0.007312	0.0006730922	0.0210281175	0.0002358458
ASV_2321	0.006564	0.008771307	0.004094798	0.006824720
ASV_2702	0.007382	0.004018831	0.011189408	0.006938297
ASV_2835	0.006327	0.003484875	0.010936784	0.004557917
ASV_3304	0.010393	0.0002124658	0.0309678372	0.0000000000
ASV_6472	0.005885	0.002857562	0.001968704	0.012828468
ASV_2802	0.007202	0.004245450	0.008531111	0.008830821
ASV_3054	0.006403	0.003527855	0.002597427	0.013084467
ASV_3678	0.006083	0.003696150	0.013330137	0.001223973
ASV_3858	0.00612	0.007112501	0.008740296	0.002508523
ASV_3369	0.00591	0.000000	0.017731	0.000000
ASV_3793	0.006156	0.006698656	0.006873512	0.004895845
ASV_2148	0.006091	0.006965636	0.007114626	0.004192082
ASV_2200	0.007265	0.0006058824	0.0107704217	0.0104201705
ASV_2266	0.005995	0.00000000	0.00000000	0.01798617
ASV_2560	0.005938	0.007167099	0.006571929	0.004074323
ASV_2963	0.00739	0.006647614	0.008132535	0.007390854
ASV_3263	0.006677	0.005692922	0.008948433	0.005390289
ASV_2990	0.006002	0.00000000	0.00000000	0.01800717
ASV_3042	0.005134	0.008412855	0.005137066	0.001851407
ASV_3156	0.005566	0.006395992	0.007467219	0.002833981
ASV_3761	0.005645	0.007378664	0.005474166	0.004082471
ASV_4384	0.005229	0.010041916	0.001369964	0.004276409
ASV_4026	0.008073	0.0102129454	0.0130188871	0.0009861873
ASV_3758	0.00631	0.012889917	0.003172460	0.002867991
ASV_3566	0.0053	0.0002419843	0.0156575883	0.0000000000
ASV_2109	0.006989	0.008570153	0.008638800	0.003758902
ASV_1948	0.006942	0.005451965	0.006937207	0.008436365
ASV_3341	0.00753	0.006037881	0.003926209	0.012625769
ASV_2529	0.005624	0.004772249	0.005255910	0.006842952
ASV_2998	0.005622	0.007284723	0.005590169	0.003989911
ASV_3196	0.005996	0.01169210	0.00203308	0.00426220
ASV_3573	0.006851	0.012286272	0.003595991	0.004672161
ASV_3391	0.006257	0.003181358	0.011167040	0.004421323
ASV_2898	0.005652	0.009451261	0.002673496	0.004832484
ASV_3492	0.005913	0.005495249	0.005384079	0.006859583
ASV_3061	0.005201	0.006687486	0.002255725	0.006658856
ASV_3378	0.006401	0.008796245	0.006295127	0.004112168
ASV_3623	0.006368	0.002430495	0.005778468	0.010895451
ASV_3569	0.004862	0.0001231394	0.0007784684	0.0136855266
ASV_674	0.006896	0.000000000	0.002546523	0.018142494
ASV_1627	0.007159	0.002632097	0.007696839	0.011148436
ASV_1535	0.00564	0.000000000	0.003704584	0.013216539
ASV_2937	0.006721	0.005875059	0.007309393	0.006978451
ASV_3746	0.007204	0.0005662394	0.0067247661	0.0143205041
ASV_2582	0.006122	0.001966171	0.004148865	0.012250883
ASV_3160	0.006264	0.009289161	0.004339287	0.005164630
ASV_7720	0.005398	0.005085129	0.004579378	0.006528040
ASV_3627	0.005743	0.005095452	0.002219155	0.009913706
ASV_9919	0.004606	0.0011523901	0.0001423406	0.0125245470
ASV_4419	0.006534	0.005428315	0.011758539	0.002415422
ASV_3125	0.005329	0.006244362	0.001523680	0.008219786
ASV_3510	0.006286	0.011148572	0.001527755	0.006181249
ASV_3174	0.005626	0.008306677	0.003291801	0.005278026
ASV_3347	0.006468	0.015422962	0.002422803	0.001556923
ASV_3572	0.00797	0.005003894	0.004089187	0.014816548
ASV_6821	0.007238	0.008069546	0.005210484	0.008435308
ASV_4279	0.00658	0.011956560	0.001233042	0.006549674
ASV_3441	0.005275	0.009482754	0.002094975	0.004247909
ASV_3668	0.005647	0.00000000	0.01694224	0.00000000
ASV_3494	0.004825	0.001968954	0.010246117	0.002259902
ASV_3469	0.004926	0.01477672	0.00000000	0.00000000
ASV_3824	0.006022	0.007762001	0.003644872	0.006659920
ASV_2541	0.007297	0.002116787	0.004262797	0.015510455
ASV_1573	0.004901	0.0090432422	0.0050659411	0.0005933111
ASV_1918	0.00634	0.003480414	0.005594568	0.009945264
ASV_2300	0.007177	0.007203836	0.006591565	0.007736106
ASV_2369	0.00678	0.001209685	0.012754543	0.006376337
ASV_2395	0.006022	0.002374362	0.007143514	0.008546878
ASV_2803	0.005744	0.007990908	0.004649682	0.004591879
ASV_2763	0.005522	0.008688396	0.003210779	0.004666421
ASV_2642	0.005792	0.006908321	0.009249577	0.001218995
ASV_2820	0.005663	0.006885760	0.005971904	0.004131945
ASV_3135	0.00536	0.001190437	0.000000000	0.014890826
ASV_3006	0.006668	0.0011139305	0.0002584426	0.0186311470
ASV_8491	0.006782	0.001457175	0.012324008	0.006564403
ASV_2881	0.006388	0.004597183	0.011243164	0.003322242
ASV_3003	0.005754	0.007193534	0.005565074	0.004504790
ASV_5812	0.006773	0.004869092	0.005556992	0.009892763
ASV_3466	0.004686	0.00000000	0.01405762	0.00000000
ASV_3180	0.004956	0.000123043	0.000000000	0.014744215
ASV_3056	0.007217	0.00000000	0.01068833	0.01096280
ASV_4304	0.005721	0.003298063	0.006403092	0.007462621
ASV_3538	0.005775	0.005567500	0.001824321	0.009931995
ASV_3421	0.005308	0.011637668	0.002887444	0.001399739
ASV_3653	0.006659	0.00254959	0.01742696	0.00000000
ASV_4234	0.005932	0.010202387	0.001741630	0.005852482
ASV_4275	0.006138	0.002696873	0.009304933	0.006411688
ASV_3565	0.005663	0.010525050	0.001086686	0.005376334
ASV_4036	0.004996	0.013101447	0.000883020	0.001003683
ASV_3984	0.009782	0.000000000	0.005081006	0.024266489
ASV_2413	0.004641	0.004661080	0.004055764	0.005206712
ASV_1967	0.006314	0.004850243	0.008030172	0.006062135
ASV_2017	0.007113	0.008826879	0.006626675	0.005884223
ASV_1972	0.006768	0.006665669	0.006754000	0.006884643
ASV_2340	0.006344	0.008437843	0.001581551	0.009011350
ASV_2217	0.006362	0.004007926	0.005646522	0.009432870
ASV_5154	0.007156	0.004067958	0.011921057	0.005479632
ASV_2799	0.005768	0.006740963	0.008088293	0.002473857
ASV_3104	0.005178	0.0039025100	0.0002606692	0.0113699565
ASV_4822	0.007935	0.002798081	0.003674381	0.017333908
ASV_3011	0.006693	0.010078279	0.008173286	0.001826426
ASV_6797	0.006723	0.009886146	0.005987685	0.004294782
ASV_3350	0.004887	0.002935030	0.008864782	0.002860403
ASV_3272	0.006982	0.005914840	0.002143642	0.012887479
ASV_3190	0.004745	0.010889292	0.000000000	0.003345407
ASV_3587	0.004549	0.011392540	0.002254009	0.000000000
ASV_3709	0.005548	1.526270e-02	1.282999e-03	9.722028e-05
ASV_4302	0.004952	0.0042438824	0.0096726190	0.0009390785
ASV_3694	0.005809	0.008816475	0.001528637	0.007081725
ASV_4320	0.006246	0.004699384	0.010510752	0.003526772
ASV_9889	0.005439	0.003019134	0.007244561	0.006053746
ASV_3836	0.006848	0.013861499	0.003240146	0.003442664
ASV_1266	0.005752	0.001729856	0.004365248	0.011159664
ASV_1746	0.006757	0.004116622	0.005204890	0.010949782
ASV_2140	0.006266	0.008845477	0.001638337	0.008314626
ASV_2305	0.005557	0.007674618	0.005828075	0.003167157
ASV_2969	0.007295	0.0124807836	0.0084242317	0.0009809855
ASV_2640	0.005738	0.005673848	0.007229154	0.004311155
ASV_2936	0.006475	0.001664207	0.004247876	0.013512710
ASV_2561	0.005262	0.009307840	0.001904123	0.004573327
ASV_2914	0.005647	0.0001209921	0.0132668103	0.0035530037
ASV_4309	0.006082	0.001786212	0.009485242	0.006975037
ASV_2768	0.006249	0.005103659	0.008798887	0.004844790
ASV_2883	0.005582	0.0097742105	0.0060392786	0.0009330306
ASV_6493	0.007071	0.0018940003	0.0008191161	0.0185005376
ASV_3126	0.006899	0.011733999	0.007414517	0.001549294
ASV_3435	0.005557	0.007781422	0.005701810	0.003188110
ASV_4186	0.005601	0.001793102	0.013747496	0.001262375
ASV_3141	0.005521	0.0150707147	0.0005204266	0.0009722028
ASV_3146	0.005733	0.013265045	0.002645571	0.001287218
ASV_3934	0.008076	0.0000000000	0.0240211702	0.0002076171
ASV_4394	0.005249	0.0044865997	0.0108728197	0.0003888811
ASV_3415	0.005575	0.009779835	0.002370783	0.004574630
ASV_3819	0.005454	0.012275164	0.001744842	0.002341092
ASV_4128	0.005015	0.0050548114	0.0009314925	0.0090587581
ASV_1341	0.004997	0.000000000	0.001861175	0.013130020
ASV_1784	0.006566	0.005999193	0.003498339	0.010199316
ASV_1832	0.005263	0.013939191	0.001850428	0.000000000
ASV_3083	0.006349	0.002924165	0.009765518	0.006358686
ASV_2516	0.00699	0.005695808	0.006466891	0.008808047
ASV_2268	0.006847	0.009308095	0.007061807	0.004170233
ASV_2581	0.006227	0.007906022	0.009013646	0.001760032
ASV_2650	0.005338	0.003076796	0.009188609	0.003749787
ASV_2720	0.007893	0.0015988950	0.0003499577	0.0217294089
ASV_3080	0.005988	0.007806542	0.006420772	0.003736994
ASV_3077	0.004928	0.006483690	0.005794290	0.002504681
ASV_4274	0.006692	0.004131793	0.009153034	0.006791184
ASV_3689	0.00496	0.006930814	0.006326401	0.001621355
ASV_3491	0.005548	0.002555743	0.007920544	0.006167593
ASV_1583	0.006168	0.004848439	0.010282382	0.003372454
ASV_2029	0.006123	0.007327251	0.006613899	0.004428898
ASV_2436	0.005306	0.007226060	0.005118452	0.003574350
ASV_2484	0.006165	0.0024416177	0.0156048581	0.0004495957
ASV_2993	0.005197	0.007210407	0.006360229	0.002020162
ASV_4103	0.0074	0.016310757	0.002083765	0.003805878
ASV_3603	0.005469	0.005471486	0.001026847	0.009908328
ASV_3271	0.005652	0.010593274	0.002841594	0.003520550
ASV_3864	0.005449	0.008572953	0.001881411	0.005894113
ASV_3374	0.006324	0.000769850	0.008929497	0.009273966
ASV_4105	0.005271	0.003040052	0.005999605	0.006772666
ASV_1772	0.006588	0.0006128478	0.0020318427	0.0171183733
ASV_2056	0.007104	0.006222988	0.005192707	0.009895734
ASV_1947	0.006811	0.0036554847	0.0162946694	0.0004841021
ASV_2456	0.005951	0.00000000	0.01785415	0.00000000
ASV_2242	0.005749	0.006255203	0.005438343	0.005554270
ASV_2276	0.005996	0.006616262	0.003979658	0.007393033
ASV_2712	0.006529	0.008295223	0.008939127	0.002353121
ASV_2817	0.005952	0.005017602	0.004516270	0.008321762
ASV_2961	0.005326	0.00000000	0.00502197	0.01095631
ASV_9240	0.005556	0.006078497	0.004245858	0.006342384
ASV_3877	0.007199	0.001633188	0.005940099	0.014024904
ASV_2892	0.004898	0.006522728	0.003649080	0.004523560
ASV_3656	0.005589	0.001428391	0.006367595	0.008971425
ASV_3407	0.005047	0.006873957	0.002689846	0.005575841
ASV_3203	0.005897	0.0084819282	0.0086465266	0.0005628338
ASV_4424	0.006025	0.005460380	0.001882132	0.010732229
ASV_3918	0.005044	0.0100985135	0.0006817736	0.0043519415
ASV_3749	0.004421	0.010382131	0.000000000	0.002881588
ASV_2759	0.006629	0.007974471	0.005997750	0.005914625
ASV_2372	0.005302	0.002197379	0.010442414	0.003266238
ASV_3487	0.007887	0.002330930	0.017411915	0.003917298
ASV_3217	0.006105	0.003462196	0.003450670	0.011400641
ASV_2778	0.005862	0.008577845	0.006477818	0.002529179
ASV_3016	0.00513	0.010239426	0.003418566	0.001732703
ASV_2928	0.006648	0.004385777	0.003523786	0.012034897
ASV_7563	0.004814	0.007161726	0.001015655	0.006264272
ASV_2984	0.006145	0.000943047	0.003443084	0.014047421
ASV_7406	0.007097	0.007776903	0.006752243	0.006760687
ASV_3619	0.008183	0.001156751	0.019861052	0.003531442
ASV_3524	0.004806	0.0076179100	0.0060944296	0.0007043948
ASV_3166	0.006403	0.002689760	0.004938484	0.011580975
ASV_3580	0.005812	0.0139726604	0.0033143939	0.0001475997
ASV_3604	0.006222	0.003967525	0.011664276	0.003032830
ASV_3358	0.007265	0.004886088	0.014437668	0.002472405
ASV_3993	0.006164	0.008830080	0.006921666	0.002741472
ASV_3221	0.004858	0.005674316	0.008386806	0.000512382
ASV_3688	0.005478	0.012909069	0.001198078	0.002326326
ASV_3704	0.004537	0.00000000	0.00000000	0.01361026
ASV_3588	0.005545	0.009238653	0.004169279	0.003228165
ASV_1405	0.004828	0.0046514547	0.0092096234	0.0006230064
ASV_3394	0.007495	0.005613905	0.002134223	0.014736473
ASV_1919	0.00703	0.004334474	0.015335142	0.001419057
ASV_2346	0.005849	0.007164735	0.004820837	0.005560935
ASV_2388	0.00628	0.010416216	0.002980231	0.005444923
ASV_2129	0.008753	0.002008565	0.003213783	0.021037517
ASV_4092	0.006176	0.007184597	0.001358793	0.009984275
ASV_3479	0.005959	0.007203992	0.005341949	0.005329964
ASV_3098	0.005781	0.008831836	0.006098745	0.002413347
ASV_3812	0.005819	0.007458222	0.007112517	0.002884998
ASV_3416	0.004872	0.0110065743	0.0031174486	0.0004916191
ASV_3527	0.00524	0.009543513	0.003788685	0.002387994
ASV_3568	0.010986	0.0006234071	0.0012360202	0.0310978861
ASV_3464	0.00478	0.0096356747	0.0005394646	0.0041658398
ASV_3630	0.003961	0.00000000	0.01188212	0.00000000
ASV_3762	0.006136	0.003839252	0.009086450	0.005481981
ASV_4983	0.004824	0.002245516	0.009977154	0.002249595
ASV_1378	0.006825	0.002993816	0.015035647	0.002445398
ASV_2058	0.006123	0.006004180	0.008373561	0.003990608
ASV_1990	0.008503	0.0001231394	0.0229972849	0.0023886069
ASV_1993	0.005118	0.0006494832	0.0000000000	0.0147048455
ASV_2798	0.004534	0.003802646	0.005678748	0.004120014
ASV_2646	0.005376	0.008004059	0.006628453	0.001496387
ASV_4731	0.005419	0.002127902	0.011450263	0.002679694
ASV_3266	0.005287	0.003955852	0.008106506	0.003799171
ASV_3490	0.004587	0.005963346	0.002894058	0.004903757
ASV_8764	0.007025	0.007059595	0.006011307	0.008003626
ASV_4485	0.006186	0.004714333	0.006613813	0.007229871
ASV_3478	0.005659	0.008277190	0.002104447	0.006595360
ASV_3539	0.005225	6.786400e-03	8.791903e-03	9.722028e-05
ASV_4610	0.005546	0.002369919	0.001809870	0.012458988
ASV_3637	0.004789	0.008104058	0.004209796	0.002054467
ASV_3496	0.005091	0.011263948	0.002936020	0.001072146
ASV_2710	0.00629	0.007927537	0.009027011	0.001916948
ASV_2504	0.007498	0.0000000000	0.0007436223	0.0217506895
ASV_2724	0.006036	0.006801920	0.005309076	0.005997987
ASV_2911	0.005632	0.006437367	0.006399733	0.004059322
ASV_2875	0.005678	0.006091401	0.006419290	0.004523207
ASV_2807	0.006499	0.002679005	0.009812607	0.007004734
ASV_3124	0.005371	0.003863575	0.002474365	0.009775106
ASV_2692	0.008181	0.003756414	0.015320074	0.005467663
ASV_3040	0.006081	0.005821464	0.001036522	0.011384401
ASV_3742	0.005371	0.005301827	0.004836237	0.005975767
ASV_3646	0.00546	0.005400170	0.005354588	0.005624937
ASV_3392	0.005736	0.004660054	0.001341597	0.011206612
ASV_4006	0.005003	0.007484945	0.006078865	0.001445337
ASV_3951	0.005668	0.010165507	0.005375259	0.001462115
ASV_1876	0.005687	0.005566231	0.003970786	0.007522724
ASV_1793	0.00599	0.004908045	0.004749325	0.008311493
ASV_2018	0.004675	0.005268980	0.001093125	0.007661539
ASV_2538	0.004416	0.0102143146	0.0021468334	0.0008860873
ASV_2765	0.004961	0.005181599	0.003516731	0.006183479
ASV_2767	0.004158	0.0071050144	0.0044555349	0.0009144192
ASV_2463	0.004664	0.0100966025	0.0001393977	0.0037561365
ASV_2637	0.00568	0.0037163662	0.0001393977	0.0131840919
ASV_2956	0.004928	0.010163126	0.002714892	0.001905404
ASV_4739	0.003988	0.002924348	0.002410946	0.006629449
ASV_3390	0.005081	0.0096748914	0.0009872664	0.0045819587
ASV_3452	0.005136	0.005242617	0.007410326	0.002754562
ASV_3822	0.005731	0.002530177	0.001292872	0.013369995
ASV_257	0.005647	0.002279775	0.001567909	0.013094455
ASV_1227	0.00719	0.000123043	0.021446659	0.000000000
ASV_2183	0.005658	0.006026315	0.005945463	0.005001843
ASV_2024	0.005772	0.008663607	0.002901675	0.005750672
ASV_2051	0.005296	0.0006033471	0.0076694514	0.0076140907
ASV_2905	0.007969	0.005994345	0.008691437	0.009221518
ASV_3434	0.0099	0.000000000	0.008375152	0.021325844
ASV_5631	0.006358	0.0007813651	0.0089006746	0.0093925841
ASV_3064	0.005997	0.005600756	0.003342710	0.009047438
ASV_2876	0.006162	0.007570020	0.004149069	0.006767471
ASV_3454	0.005854	0.006314577	0.006977824	0.004269755
ASV_3649	0.00602	0.004006424	0.004740761	0.009313299
ASV_4050	0.005419	0.002487084	0.005842677	0.007925907
ASV_3473	0.009745	0.0001984694	0.0096973486	0.0193395822
ASV_3456	0.004037	0.006060005	0.000000000	0.006049538
ASV_3590	0.00534	8.117297e-03	7.806271e-03	9.722028e-05
ASV_3979	0.004971	0.003845834	0.007876582	0.003190310
ASV_3593	0.005713	0.001206679	0.007148008	0.008785375
ASV_3825	0.004989	0.0101849307	0.0004270219	0.0043537582
ASV_4120	0.004968	0.007801213	0.003621601	0.003481369
ASV_1921	0.007094	0.0004584307	0.0193710890	0.0014511448
ASV_1856	0.006656	0.003786496	0.004534411	0.011648067
ASV_1770	0.005401	0.001006487	0.002536624	0.012658986
ASV_1858	0.005285	0.007311689	0.001890505	0.006652982
ASV_2150	0.005567	0.004926789	0.004841349	0.006933239
ASV_7831	0.005322	0.006190070	0.005520851	0.004255963
ASV_3324	0.007071	0.002271197	0.009560118	0.009380218
ASV_3459	0.00512	0.0029211591	0.0115016621	0.0009383123
ASV_3445	0.005691	0.00000000	0.01175217	0.00532005
ASV_3265	0.005244	0.006588549	0.008123438	0.001021205
ASV_3444	0.004256	0.001250750	0.009319131	0.002199605
ASV_3557	0.004948	0.002567876	0.010436835	0.001839777
ASV_6060	0.00483	0.005851824	0.004943287	0.003694701
ASV_5944	0.005156	0.0040572004	0.0108184056	0.0005933111
ASV_3919	0.004976	0.007307966	0.004322441	0.003298191
ASV_694	0.00411	0.005052410	0.000000000	0.007278039
ASV_1759	0.006098	0.003146439	0.008290077	0.006857181
ASV_2414	0.006912	0.005593558	0.004116599	0.011027196
ASV_2254	0.006156	0.007422061	0.004166544	0.006880373
ASV_2547	0.005925	0.003411275	0.007236135	0.007128577
ASV_7382	0.005653	0.000000000	0.013623230	0.003335237
ASV_2840	0.00561	0.004340473	0.003997741	0.008491844
ASV_3029	0.005777	0.007008127	0.002493166	0.007829418
ASV_3285	0.006658	0.002695416	0.012809786	0.004468614
ASV_3775	0.004923	0.008993552	0.003973407	0.001801972
ASV_3184	0.005377	0.0108044182	0.0044124520	0.0009150243
