OTUID	All	CW	OW	PW
ASV_692	0.043691	0.04693855	0.06889150	0.01524350
ASV_881	0.040916	0.04263950	0.05011254	0.02999590
ASV_1021	0.031529	0.00000000	0.09458726	0.00000000
ASV_1697	0.044024	0.05985126	0.03220211	0.04001857
ASV_522	0.043503	0.07846483	0.01781153	0.03423349
ASV_763	0.041231	0.01041074	0.02616677	0.08711651
ASV_421	0.038071	0.02409904	0.04838581	0.04172859
ASV_636	0.044808	0.006758287	0.085093058	0.042572953
ASV_803	0.034829	0.02625844	0.06375185	0.01447526
ASV_623	0.040453	0.01472758	0.07477902	0.03185326
ASV_473	0.037554	0.01620175	0.01112285	0.08533757
ASV_1227	0.03427	0.0496911190	0.0529283831	0.0001908951
ASV_486	0.04962	0.108538904	0.004027623	0.036294343
ASV_682	0.034442	0.01741523	0.04629218	0.03961948
ASV_553	0.040164	0.05198803	0.01691977	0.05158392
ASV_930	0.039328	0.02350186	0.03402849	0.06045338
ASV_768	0.034933	0.062943107	0.009510078	0.032346490
ASV_513	0.0419	0.008499028	0.013755092	0.103446848
ASV_532	0.050881	0.018218721	0.129627965	0.004797022
ASV_746	0.042585	0.07307760	0.03372020	0.02095707
ASV_588	0.040224	0.04251793	0.01612163	0.06203275
ASV_991	0.031512	0.0907950981	0.0001100371	0.0036304473
ASV_1556	0.037589	0.04227446	0.02583429	0.04465867
ASV_498	0.041641	0.05561804	0.01892058	0.05038582
ASV_363	0.040817	0.04343388	0.02993726	0.04907945
ASV_732	0.033919	0.01965132	0.01210602	0.06999881
ASV_873	0.047669	0.009639982	0.107710037	0.025657649
ASV_540	0.041196	0.03134773	0.04082357	0.05141543
ASV_586	0.039754	0.04373259	0.03638200	0.03914832
ASV_289	0.041558	0.01388408	0.04064405	0.07014731
ASV_862	0.043789	0.04363116	0.03059744	0.05713962
ASV_639	0.056639	0.161813462	0.008103659	0.000000000
ASV_435	0.035708	0.04662792	0.01568207	0.04481422
ASV_610	0.030346	0.04753291	0.00000000	0.04350568
ASV_584	0.032426	0.03492170	0.01190652	0.05044969
ASV_568	0.037705	0.02274849	0.02562544	0.06474234
ASV_1323	0.034089	0.0000000	0.1022674	0.0000000
ASV_218	0.034529	0.002752278	0.000156251	0.100678768
ASV_693	0.040601	0.02151613	0.06782469	0.03246185
ASV_312	0.035494	0.05501533	0.02396774	0.02749837
ASV_787	0.036186	0.004939928	0.098356068	0.005261581
ASV_302	0.03948	0.007315192	0.007816164	0.103309610
ASV_673	0.039772	0.008780143	0.041774096	0.068760707
ASV_749	0.031786	0.02024619	0.07511233	0.00000000
ASV_539	0.037263	0.05908569	0.03896106	0.01374193
ASV_515	0.038202	0.02572225	0.06080061	0.02808230
ASV_531	0.032821	0.001575779	0.085619425	0.011266979
ASV_1368	0.036592	0.06233219	0.01357738	0.03386494
ASV_601	0.036776	0.02769024	0.01065686	0.07198066
ASV_422	0.034363	0.076618488	0.001981484	0.024487808
ASV_1088	0.034324	0.01389233	0.02853199	0.06054703
ASV_5744	0.033667	0.01843586	0.02257138	0.05999476
ASV_424	0.034417	0.020647704	0.007960112	0.074644537
ASV_1139	0.038029	0.011890672	0.096622142	0.005572808
ASV_1006	0.037409	0.004068931	0.106331897	0.001825370
ASV_1301	0.028735	0.078707304	0.004111423	0.003386973
ASV_496	0.033066	0.067738114	0.009407535	0.022053006
ASV_625	0.04145	0.0713067222	0.0524188563	0.0006239279
ASV_776	0.037354	0.0000000	0.1120607	0.0000000
ASV_1201	0.049841	0.0756365198	0.0002358682	0.0736493580
ASV_307	0.033723	0.04729639	0.03221133	0.02166223
ASV_123	0.037442	0.015393657	0.001302694	0.095628731
ASV_1098	0.03312	0.03532959	0.04788752	0.01614218
ASV_3485	0.043792	0.06896265	0.02669839	0.03571622
ASV_735	0.038231	0.031018888	0.005916836	0.077756113
ASV_1119	0.035528	0.0543335394	0.0512646359	0.0009860436
ASV_1154	0.037518	0.005804887	0.000000000	0.106748257
ASV_600	0.035348	0.04488638	0.03819412	0.02296223
ASV_526	0.038977	0.03896174	0.01808030	0.05988864
ASV_794	0.039412	0.03109252	0.02335315	0.06379036
ASV_779	0.036086	0.01266669	0.04701406	0.04857600
ASV_292	0.035307	0.03450827	0.04939232	0.02202028
ASV_332	0.029219	0.006929897	0.000000000	0.080727612
ASV_1558	0.033477	0.02568695	0.04165474	0.03309039
ASV_574	0.034841	0.02418732	0.03147628	0.04885807
ASV_1259	0.034529	0.062387975	0.034015489	0.007182635
ASV_643	0.038687	0.04875693	0.02839728	0.03890708
ASV_1474	0.027913	0.00000000	0.08373782	0.00000000
ASV_196	0.024653	0.0000000000	0.0001117683	0.0738467124
ASV_1063	0.03016	0.019921605	0.005630452	0.064927914
ASV_242	0.034853	0.03446587	0.02372981	0.04636471
ASV_645	0.033798	0.01906464	0.04593296	0.03639685
ASV_545	0.033305	0.007495469	0.000000000	0.092419034
ASV_1312	0.027183	0.0000000000	0.0812874846	0.0002625497
ASV_739	0.035414	0.03123032	0.01776457	0.05724638
ASV_3861	0.026975	0.00000000	0.08092549	0.00000000
ASV_995	0.037492	0.01857456	0.05924886	0.03465147
ASV_514	0.035065	0.05026993	0.02238365	0.03254013
ASV_1424	0.026757	0.00000000	0.08026976	0.00000000
ASV_770	0.03549	0.002204753	0.077718001	0.026547701
ASV_1144	0.030834	0.070918338	0.014960087	0.006624216
ASV_986	0.038121	0.06012369	0.01269999	0.04153814
ASV_546	0.034193	0.02188357	0.02692228	0.05377204
ASV_915	0.034987	0.002047946	0.006266642	0.096647569
ASV_817	0.039598	0.072632353	0.038791427	0.007370175
ASV_369	0.037407	0.03659445	0.05004549	0.02557978
ASV_1361	0.030179	0.01971802	0.04322571	0.02759305
ASV_633	0.031109	0.01873425	0.06140432	0.01318934
ASV_976	0.028159	0.010758710	0.001703994	0.072013144
ASV_1046	0.031651	0.006283509	0.013714944	0.074955793
ASV_1497	0.026497	0.0009321272	0.0785579615	0.0000000000
ASV_450	0.02863	0.02218828	0.00208431	0.06161832
ASV_1026	0.02942	0.05152314	0.01259845	0.02413753
ASV_1155	0.034432	0.0239815583	0.0003888448	0.0789260167
ASV_717	0.035463	0.04422188	0.04293892	0.01922769
ASV_781	0.027318	0.0009992918	0.0000000000	0.0809561492
ASV_480	0.035349	0.03944831	0.01541641	0.05118128
ASV_1543	0.025754	0.0000000000	0.0771150557	0.0001455299
ASV_510	0.030506	0.01200255	0.04060488	0.03891191
ASV_864	0.0304	0.007437107	0.083762868	0.000000000
ASV_890	0.037087	0.03882062	0.04654409	0.02589520
ASV_756	0.033168	0.02596990	0.01610943	0.05742396
ASV_800	0.031777	0.00000000	0.00000000	0.09533006
ASV_367	0.030109	0.02461745	0.00000000	0.06570942
ASV_1002	0.032184	0.00000000	0.09655165	0.00000000
ASV_605	0.030985	0.05615372	0.01086890	0.02593263
ASV_1468	0.035716	0.025473805	0.009433002	0.072241366
ASV_431	0.029616	0.01964839	0.01748845	0.05171140
ASV_736	0.040743	0.09550253	0.01418504	0.01254182
ASV_1093	0.031502	0.01877027	0.02862919	0.04710673
ASV_1035	0.029694	0.00000000	0.01166467	0.07741747
ASV_884	0.030335	0.045539354	0.036230860	0.009236184
ASV_241	0.03575	0.01632095	0.03455436	0.05637490
ASV_597	0.032535	0.018199067	0.002931808	0.076473925
ASV_305	0.031055	0.02464418	0.02162736	0.04689382
ASV_1282	0.026574	0.0321974067	0.0471063765	0.0004173857
ASV_415	0.034881	0.06067572	0.01400511	0.02996279
ASV_483	0.037685	0.06567256	0.00262998	0.04475103
ASV_1486	0.024615	0.0002330318	0.0736117482	0.0000000000
ASV_934	0.030858	0.04506911	0.02183277	0.02567304
ASV_927	0.03073	0.001586216	0.055494989	0.035107415
ASV_728	0.034838	0.02499668	0.05512765	0.02439046
ASV_908	0.027888	0.00262974	0.02110527	0.05992974
ASV_328	0.031798	0.02660875	0.05878655	0.00999907
ASV_491	0.031062	0.02589781	0.04113123	0.02615640
ASV_548	0.029961	0.02868097	0.01100446	0.05019808
ASV_1108	0.025405	0.00000000	0.00000000	0.07621368
ASV_666	0.032398	0.02391287	0.01703136	0.05624964
ASV_998	0.032448	0.00000000	0.09734436	0.00000000
ASV_626	0.030473	0.000586531	0.000000000	0.090832304
ASV_1091	0.022724	0.00000000	0.00000000	0.06817295
ASV_1112	0.028463	0.008823064	0.006647438	0.069917060
ASV_1286	0.038884	0.1065591366	0.0001117683	0.0099799612
ASV_665	0.029538	0.01629148	0.01256917	0.05975236
ASV_1673	0.029702	0.0789539302	0.0097602316	0.0003925199
ASV_347	0.03268	0.03123219	0.01320639	0.05360202
ASV_518	0.027985	0.018884000	0.004472547	0.060597362
ASV_678	0.028885	0.0079802091	0.0003888448	0.0782862913
ASV_857	0.028864	0.001526519	0.082240366	0.002824967
ASV_1745	0.025197	0.0729533256	0.0002218055	0.0024154083
ASV_213	0.030671	0.02878184	0.03890532	0.02432467
ASV_232	0.027164	0.043479987	0.008979327	0.029032555
ASV_1016	0.02902	0.000380049	0.000000000	0.086679038
ASV_1653	0.025622	0.01325130	0.04574747	0.01786577
ASV_5288	0.024709	0.0021301713	0.0717161812	0.0002795951
ASV_647	0.021981	0.0098481154	0.0002235366	0.0558726387
ASV_878	0.039145	0.086211093	0.008524863	0.022697670
ASV_1029	0.037146	0.080203151	0.028685664	0.002547792
ASV_1105	0.03263	0.011198433	0.009526317	0.077164700
ASV_470	0.029256	0.01514847	0.03011185	0.04250852
ASV_602	0.028591	0.000000000	0.001302694	0.084470925
ASV_1340	0.036144	0.068221688	0.006386595	0.033822679
ASV_250	0.029021	0.001231568	0.000000000	0.085830079
ASV_816	0.030598	0.015373350	0.071659047	0.004760908
ASV_589	0.029305	0.003286576	0.005689961	0.078939062
ASV_818	0.029386	0.04036656	0.02586146	0.02192944
ASV_1004	0.029331	0.009103667	0.056429597	0.022460556
ASV_407	0.027307	0.007983018	0.044299030	0.029637834
ASV_380	0.0236	0.0014244251	0.0684037690	0.0009708383
ASV_613	0.029214	0.05093737	0.02527522	0.01143084
ASV_714	0.029026	0.04932947	0.01154747	0.02620132
ASV_1003	0.026631	0.05283236	0.01306146	0.01399780
ASV_676	0.027691	0.0068240501	0.0002605388	0.0759891117
ASV_462	0.033481	0.05973191	0.01744728	0.02326349
ASV_1010	0.029316	0.004227528	0.029330509	0.054389929
ASV_1806	0.022979	0.00000000	0.06893619	0.00000000
ASV_909	0.025414	0.049311503	0.017162009	0.009768124
ASV_838	0.029732	0.02335705	0.02048915	0.04534878
ASV_464	0.027725	0.02443147	0.02540478	0.03333961
ASV_1085	0.029478	0.0257872098	0.0005115212	0.0621350516
ASV_490	0.029789	0.01813289	0.01993587	0.05129824
ASV_449	0.027357	0.01703735	0.03889708	0.02613543
ASV_542	0.028052	0.01208907	0.05386498	0.01820332
ASV_629	0.027028	0.03645198	0.02217797	0.02245369
ASV_1054	0.028597	0.04317137	0.01872708	0.02389185
ASV_1288	0.0429	0.124296127	0.001807893	0.002595425
ASV_511	0.026353	0.01756452	0.00000000	0.06149418
ASV_567	0.034565	0.05773090	0.03170695	0.01425571
ASV_844	0.027248	0.005667358	0.001250008	0.074827574
ASV_969	0.026953	0.007634085	0.001727354	0.071497691
ASV_1690	0.026386	0.014788636	0.005323077	0.059045867
ASV_1273	0.025135	0.05480752	0.00879787	0.01180084
ASV_964	0.025796	0.001042157	0.000169167	0.076177950
ASV_958	0.02999	0.001805761	0.002671650	0.085493263
ASV_759	0.029332	0.03812298	0.01973036	0.03014348
ASV_2955	0.028146	0.0291801228	0.0543412669	0.0009170451
ASV_898	0.026509	0.01603154	0.02165552	0.04183943
ASV_1094	0.028296	0.02487640	0.04286546	0.01714645
ASV_552	0.029124	0.039707104	0.008989586	0.038675101
ASV_1302	0.028344	0.001517655	0.083512999	0.000000000
ASV_869	0.036404	0.1072581139	0.0010937293	0.0008589936
ASV_1014	0.029014	0.03092666	0.01822696	0.03788924
ASV_617	0.028479	0.01990860	0.03136926	0.03415996
ASV_912	0.02636	0.03003121	0.02361506	0.02543373
ASV_1671	0.024464	0.0000000000	0.0731989602	0.0001924735
ASV_1223	0.027025	0.01156831	0.02398055	0.04552494
ASV_850	0.02568	0.03846047	0.01965824	0.01892182
ASV_1219	0.025841	0.043499186	0.008634918	0.025389182
ASV_715	0.027473	0.01002037	0.00000000	0.07239905
ASV_1058	0.03474	0.024647895	0.077495149	0.002075703
ASV_1790	0.026259	0.006806961	0.041697181	0.030271399
ASV_1220	0.029314	0.01847414	0.05801251	0.01145435
ASV_1194	0.028878	0.0013886102	0.0845244240	0.0007199714
ASV_582	0.028753	0.03296986	0.02254844	0.03074095
ASV_978	0.030601	0.01489840	0.02593821	0.05096711
ASV_1057	0.027423	0.006472953	0.000000000	0.075795297
ASV_891	0.028553	0.03001008	0.02022917	0.03542017
ASV_534	0.022596	0.004309365	0.001919610	0.061560475
ASV_1229	0.025985	0.02293657	0.03309596	0.02192141
ASV_368	0.031423	0.03394479	0.02975179	0.03057101
ASV_1459	0.024408	0.02680229	0.02301724	0.02340545
ASV_1319	0.026067	0.00000000	0.00000000	0.07820002
ASV_1141	0.027528	0.00332033	0.00000000	0.07926279
ASV_547	0.027332	0.02071812	0.02979362	0.03148557
ASV_774	0.032593	0.04656770	0.02670724	0.02450543
ASV_858	0.026986	0.03530244	0.03020982	0.01544721
ASV_1254	0.026316	0.0414153856	0.0373918660	0.0001412956
ASV_865	0.02724	0.02156314	0.03763540	0.02252159
ASV_758	0.024226	0.002520902	0.000000000	0.070156080
ASV_1619	0.026769	0.04318194	0.01516498	0.02196052
ASV_1548	0.027018	0.022545679	0.003699872	0.054809631
ASV_1096	0.027993	0.00000000	0.08397933	0.00000000
ASV_683	0.026678	0.02338966	0.02760708	0.02903865
ASV_169	0.028449	0.01581696	0.01671155	0.05281934
ASV_538	0.026437	0.006072631	0.006800767	0.066438952
ASV_708	0.028129	0.02566854	0.01849129	0.04022601
ASV_1036	0.024557	0.03241186	0.02360031	0.01765893
ASV_1491	0.030331	0.0292865918	0.0615074133	0.0002000464
ASV_960	0.033387	0.04352281	0.03352887	0.02310828
ASV_1281	0.027751	0.020415515	0.005907873	0.056931073
ASV_743	0.025115	0.0003645372	0.0211791781	0.0538001097
ASV_946	0.024093	0.0001100299	0.0046165403	0.0675523010
ASV_1076	0.024816	0.0005734435	0.0000000000	0.0738747709
ASV_949	0.024016	0.01014089	0.05066416	0.01124196
ASV_635	0.025996	0.02239074	0.00112570	0.05447043
ASV_870	0.034022	0.086834729	0.011278627	0.003951584
ASV_1066	0.028136	0.04325711	0.01850135	0.02265087
ASV_702	0.02229	0.000000000	0.007057306	0.059812753
ASV_1067	0.025027	0.02441242	0.01274747	0.03792092
ASV_1197	0.030484	0.034267842	0.050666457	0.006518094
ASV_603	0.027575	0.04287614	0.02177283	0.01807591
ASV_497	0.025217	0.043741177	0.003321654	0.028588443
ASV_578	0.022255	0.05293191	0.01383355	0.00000000
ASV_517	0.027175	0.02215047	0.01011125	0.04926267
ASV_595	0.025488	0.01046858	0.02239448	0.04360222
ASV_570	0.026634	0.01470537	0.01524534	0.04995136
ASV_1106	0.028697	0.03605387	0.01015834	0.03987804
ASV_1092	0.025294	0.01817763	0.01905861	0.03864550
ASV_377	0.027429	0.042044268	0.003297136	0.036946976
ASV_830	0.02623	0.02157637	0.04142193	0.01569091
ASV_1263	0.027929	0.0019080066	0.0009522177	0.0809259893
ASV_444	0.025152	0.010010317	0.003281271	0.062165641
ASV_390	0.024717	0.011455190	0.007897606	0.054797151
ASV_1027	0.024705	0.023413767	0.007289137	0.043412176
ASV_775	0.02523	0.01491155	0.04784855	0.01293103
ASV_771	0.029005	0.007840335	0.058007099	0.021168743
ASV_922	0.024906	0.01359901	0.03066160	0.03045735
ASV_1341	0.027689	0.003828653	0.001167460	0.078070591
ASV_935	0.02189	0.0001200665	0.0580266062	0.0075231565
ASV_1604	0.020291	0.00000000	0.06087416	0.00000000
ASV_729	0.024574	0.013381664	0.008921586	0.051418086
ASV_883	0.023375	0.00968937	0.01178272	0.04865253
ASV_997	0.026164	0.04603192	0.00242523	0.03003369
ASV_2010	0.028672	0.077948799	0.002807586	0.005258853
ASV_1005	0.035991	0.086939683	0.007856757	0.013176881
ASV_2106	0.020094	0.00000000	0.06028307	0.00000000
ASV_1991	0.020189	0.0000000000	0.0602899526	0.0002775881
ASV_1122	0.026939	0.003327289	0.059940533	0.017549596
ASV_1839	0.023667	0.069673974	0.001326903	0.000000000
ASV_827	0.029708	0.04837457	0.01520711	0.02554185
ASV_783	0.02314	0.06256214	0.00685830	0.00000000
ASV_1131	0.022663	0.012694676	0.003568379	0.051726259
ASV_1545	0.020416	0.00000000	0.06124788	0.00000000
ASV_348	0.023509	0.016486424	0.051638870	0.002400819
ASV_525	0.027912	0.012454889	0.002574669	0.068707464
ASV_867	0.022732	0.007050116	0.000000000	0.061145832
ASV_1378	0.026155	0.039800856	0.036229676	0.002433597
ASV_590	0.025616	0.024964842	0.009029206	0.042853606
ASV_1163	0.02607	0.0000000000	0.0778315504	0.0003772201
ASV_659	0.024493	0.02311440	0.01502190	0.03534252
ASV_767	0.022465	0.01169830	0.05569618	0.00000000
ASV_1331	0.023483	0.005692563	0.062692775	0.002062416
ASV_1585	0.02092	0.00000000	0.06275959	0.00000000
ASV_1189	0.024229	0.007055630	0.006248355	0.059383305
ASV_1657	0.03529	0.090483647	0.003185267	0.012201999
ASV_2512	0.023948	0.012510088	0.050623277	0.008711274
ASV_359	0.025005	0.01727299	0.03871060	0.01903090
ASV_906	0.024905	0.017725903	0.003570135	0.053417912
ASV_1196	0.027028	0.037378430	0.004399398	0.039307549
ASV_427	0.023618	0.028934613	0.039235829	0.002682614
ASV_849	0.020238	0.057865855	0.000000000	0.002848627
ASV_5699	0.03234	0.05899551	0.01119265	0.02683202
ASV_819	0.026331	0.01392171	0.02439365	0.04067686
ASV_1532	0.021201	0.0137445296	0.0489304771	0.0009283204
ASV_357	0.025353	0.01362771	0.03773302	0.02469696
ASV_389	0.02419	0.01452565	0.02213858	0.03590675
ASV_846	0.025535	0.0488271333	0.0269135148	0.0008636924
ASV_731	0.022334	0.01992864	0.02452184	0.02255154
ASV_1083	0.021734	0.00900309	0.03084567	0.02535446
ASV_1997	0.025501	0.01285094	0.02851572	0.03513668
ASV_557	0.027409	0.01121034	0.04264520	0.02837082
ASV_1320	0.022402	0.01339799	0.04193904	0.01186902
ASV_1304	0.025582	0.003858624	0.004367340	0.068520108
ASV_1146	0.018312	0.002161196	0.000000000	0.052773563
ASV_966	0.023509	0.0705261	0.0000000	0.0000000
ASV_877	0.022458	0.017455826	0.004899498	0.045018402
ASV_1056	0.024756	0.02749314	0.01553315	0.03124057
ASV_1576	0.042124	0.1263729	0.0000000	0.0000000
ASV_737	0.027307	0.035512835	0.044814672	0.001592256
ASV_1124	0.026663	0.04372025	0.02394936	0.01231907
ASV_644	0.024084	0.01730483	0.03262061	0.02232526
ASV_1421	0.019707	0.01353709	0.00171601	0.04386847
ASV_9537	0.021771	0.00000000	0.02332933	0.04198309
ASV_684	0.026525	0.018851037	0.003229307	0.057494193
ASV_982	0.023151	0.01779297	0.01959757	0.03206103
ASV_707	0.02247	0.0047625305	0.0623694345	0.0002783516
ASV_1147	0.024299	0.003578838	0.003099644	0.066218997
ASV_1783	0.023341	0.000380049	0.000000000	0.069642469
ASV_847	0.024974	0.017091224	0.001679351	0.056150779
ASV_1480	0.024529	0.003050416	0.002241144	0.068295841
ASV_1318	0.042247	0.0000000	0.1267409	0.0000000
ASV_615	0.023217	0.03214147	0.02145167	0.01605822
ASV_1166	0.02197	0.01100432	0.01570851	0.03919771
ASV_1247	0.023701	0.01696445	0.01727521	0.03686450
ASV_1082	0.021745	0.0347971360	0.0301758830	0.0002618864
ASV_1210	0.020909	0.049601068	0.001931328	0.011194324
ASV_744	0.023703	0.012797914	0.009118858	0.049192667
ASV_947	0.028384	0.04710283	0.01567832	0.02237192
ASV_1333	0.023705	0.0344137454	0.0002605388	0.0364393899
ASV_1364	0.021744	0.056307192	0.000000000	0.008925324
ASV_1524	0.024269	0.01207268	0.01876077	0.04197231
ASV_1930	0.022059	0.0652980419	0.0008802972	0.0000000000
ASV_834	0.021674	0.034624099	0.003906274	0.026491262
ASV_3779	0.024091	0.01656211	0.01307398	0.04263779
ASV_642	0.02244	0.02921459	0.01473668	0.02336899
ASV_1037	0.030505	0.079673761	0.008638763	0.003201658
ASV_1028	0.022202	0.005873876	0.013298618	0.047434343
ASV_1926	0.018528	0.00000000	0.05558518	0.00000000
ASV_624	0.025979	0.019215649	0.003594134	0.055128464
ASV_1107	0.020135	0.028538638	0.006438846	0.025427379
ASV_1718	0.023719	0.01895757	0.01271920	0.03947966
ASV_654	0.022339	0.01124780	0.02529446	0.03047542
ASV_1165	0.023464	0.030276716	0.007712273	0.032403388
ASV_1632	0.019953	0.02240005	0.01795640	0.01950357
ASV_1755	0.018887	0.002253420	0.002309371	0.052097390
ASV_1501	0.026682	0.0459175954	0.0008649537	0.0332624411
ASV_1664	0.023553	0.002030277	0.000000000	0.068629188
ASV_4601	0.028441	0.04749507	0.01671889	0.02110891
ASV_710	0.023871	0.01681994	0.03626812	0.01852452
ASV_285	0.022483	0.008022395	0.026548224	0.032879673
ASV_808	0.026485	0.003374179	0.057763979	0.018318319
ASV_1649	0.019364	0.035733044	0.013586243	0.008771414
ASV_304	0.023821	0.04374808	0.01272340	0.01499255
ASV_1405	0.034418	0.1018988113	0.0007812549	0.0005726852
ASV_339	0.022111	0.00769295	0.01369741	0.04494292
ASV_1111	0.020199	0.010516946	0.047210394	0.002870429
ASV_1441	0.039949	0.0000000	0.1198478	0.0000000
ASV_828	0.020445	0.01225623	0.03887728	0.01020021
ASV_2605	0.018125	0.0002182358	0.0541561079	0.0000000000
ASV_1799	0.017818	0.05345314	0.00000000	0.00000000
ASV_453	0.021362	0.01029864	0.00205333	0.05173289
ASV_748	0.02274	0.02862239	0.01324782	0.02635036
ASV_1047	0.022486	0.019560030	0.007958148	0.039940065
ASV_4097	0.020117	0.01056041	0.02566784	0.02412153
ASV_950	0.021673	0.013229830	0.007659458	0.044128396
ASV_1042	0.02402	0.01203095	0.01300363	0.04702441
ASV_1492	0.026034	0.040860706	0.033911937	0.003328568
ASV_2489	0.019586	0.044686635	0.004571856	0.009498459
ASV_1316	0.019868	0.0014633943	0.0579394299	0.0002000464
ASV_1988	0.018188	0.0533839777	0.0006117384	0.0005684500
ASV_2155	0.017682	0.00000000	0.05304581	0.00000000
ASV_447	0.024264	0.01305880	0.04218153	0.01755247
ASV_975	0.02158	0.053773857	0.006315305	0.004649382
ASV_1489	0.02378	0.03418826	0.02677252	0.01037856
ASV_1187	0.022597	0.02277566	0.01259687	0.03241784
ASV_1562	0.020127	0.045729234	0.009508261	0.005143451
ASV_1841	0.018771	0.00000000	0.05631234	0.00000000
ASV_1087	0.022785	0.002660070	0.006266154	0.059429922
ASV_437	0.02245	0.03173410	0.01425672	0.02135857
ASV_2158	0.016886	0.044592894	0.006066015	0.000000000
ASV_1537	0.023406	0.0002545073	0.0699632137	0.0000000000
ASV_661	0.023558	0.02267275	0.02049189	0.02751069
